@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1417,3843,7018,118,3923,0.029201,0.353835,0.97021,0.353835,0.02979,0.518554,0.265803,1.331191,0.968667
1418,3842,7019,118,3923,0.029201,0.353743,0.970202,0.353743,0.029798,0.518454,0.265736,1.33118,0.969
1419,3841,7020,118,3923,0.029201,0.353651,0.970194,0.353651,0.029806,0.518354,0.265669,1.33117,0.969333
1420,3840,7021,118,3923,0.029201,0.353559,0.970187,0.353559,0.029813,0.518254,0.265602,1.33116,0.97
1421,3736,7125,111,3930,0.027468,0.343983,0.971146,0.343983,0.028854,0.508023,0.258153,1.332476,0.970167
1422,3735,7126,111,3930,0.027468,0.343891,0.971139,0.343891,0.028861,0.507921,0.258086,1.332466,0.9708
1423,3734,7127,111,3930,0.027468,0.343799,0.971131,0.343799,0.028869,0.50782,0.258019,1.332456,0.970967
1424,3733,7128,111,3930,0.027468,0.343707,0.971124,0.343707,0.028876,0.507718,0.257952,1.332445,0.971333
1425,3732,7129,111,3930,0.027468,0.343615,0.971116,0.343615,0.028884,0.507617,0.257885,1.332435,0.972
1426,3607,7254,102,3939,0.025241,0.332106,0.972499,0.332106,0.027501,0.495127,0.248893,1.334332,0.9725
1427,3607,7254,101,3940,0.024994,0.332106,0.972762,0.332106,0.027238,0.495161,0.248826,1.334692,0.973333
1428,3606,7255,101,3940,0.024994,0.332014,0.972754,0.332014,0.027246,0.495058,0.248759,1.334682,0.9735
1429,3605,7256,101,3940,0.024994,0.331922,0.972747,0.331922,0.027253,0.494954,0.248691,1.334672,0.974
1430,3499,7362,96,3945,0.023756,0.322162,0.973296,0.322162,0.026704,0.48409,0.241243,1.335426,0.974167
1431,3497,7364,96,3945,0.023756,0.321978,0.973281,0.321978,0.026719,0.48388,0.241109,1.335405,0.974667
1432,3497,7364,95,3946,0.023509,0.321978,0.973552,0.321978,0.026448,0.483913,0.241041,1.335777,0.975
1433,3496,7365,94,3947,0.023262,0.321886,0.973816,0.321886,0.026184,0.483842,0.240907,1.336139,0.975067
1434,3495,7366,94,3947,0.023262,0.321794,0.973809,0.321794,0.026191,0.483737,0.24084,1.336129,0.975333
1435,3493,7368,94,3947,0.023262,0.321609,0.973794,0.321609,0.026206,0.483527,0.240706,1.336109,0.975671
1436,3492,7369,94,3947,0.023262,0.321517,0.973787,0.321517,0.026213,0.483422,0.240639,1.336099,0.975933
1437,3491,7370,94,3947,0.023262,0.321425,0.97378,0.321425,0.02622,0.483317,0.240572,1.336089,0.976
1438,3371,7490,87,3954,0.021529,0.310377,0.974841,0.310377,0.025159,0.470843,0.232049,1.337545,0.976286
1439,3370,7491,87,3954,0.021529,0.310285,0.974834,0.310285,0.025166,0.470736,0.231982,1.337535,0.976667
1440,3368,7493,87,3954,0.021529,0.3101,0.974819,0.3101,0.025181,0.470522,0.231848,1.337515,0.977
1441,3366,7495,87,3954,0.021529,0.309916,0.974805,0.309916,0.025195,0.470309,0.231714,1.337495,0.977333
1442,3364,7497,87,3954,0.021529,0.309732,0.97479,0.309732,0.02521,0.470095,0.23158,1.337475,0.977367
1443,3363,7498,87,3954,0.021529,0.30964,0.974783,0.30964,0.025217,0.469988,0.231513,1.337465,0.9775
1444,3362,7499,87,3954,0.021529,0.309548,0.974775,0.309548,0.025225,0.469881,0.231445,1.337455,0.9779
1445,3361,7500,87,3954,0.021529,0.309456,0.974768,0.309456,0.025232,0.469774,0.231378,1.337445,0.978
1446,3227,7634,84,3957,0.020787,0.297118,0.97463,0.297118,0.02537,0.455405,0.222185,1.337256,0.979
1447,3226,7635,84,3957,0.020787,0.297026,0.974622,0.297026,0.025378,0.455296,0.222118,1.337245,0.979333
1448,3225,7636,84,3957,0.020787,0.296934,0.974615,0.296934,0.025385,0.455187,0.222051,1.337235,0.98
1449,3099,7762,73,3968,0.018065,0.285333,0.976986,0.285333,0.023014,0.441673,0.212857,1.340489,0.980833
1450,3098,7763,73,3968,0.018065,0.285241,0.976979,0.285241,0.023021,0.441562,0.21279,1.340479,0.981
1451,3097,7764,73,3968,0.018065,0.285149,0.976972,0.285149,0.023028,0.441451,0.212723,1.340469,0.981429
1452,3096,7765,73,3968,0.018065,0.285057,0.976964,0.285057,0.023036,0.44134,0.212656,1.340459,0.981667
1453,3093,7768,73,3968,0.018065,0.28478,0.976943,0.28478,0.023057,0.441007,0.212455,1.340429,0.9819
1454,3092,7769,73,3968,0.018065,0.284688,0.976935,0.284688,0.023065,0.440895,0.212388,1.340419,0.982
1455,2962,7899,69,3972,0.017075,0.272719,0.977235,0.272719,0.022765,0.426432,0.203396,1.34083,0.982667
1456,2961,7900,69,3972,0.017075,0.272627,0.977228,0.272627,0.022772,0.426319,0.203328,1.34082,0.983
1457,2959,7902,69,3972,0.017075,0.272443,0.977213,0.272443,0.022787,0.426093,0.203194,1.3408,0.984
1458,2815,8046,62,3979,0.015343,0.259184,0.97845,0.259184,0.02155,0.409812,0.193061,1.342497,0.984667
1459,2814,8047,62,3979,0.015343,0.259092,0.978442,0.259092,0.021558,0.409696,0.192994,1.342487,0.985
1460,2811,8050,62,3979,0.015343,0.258816,0.97842,0.258816,0.02158,0.409349,0.192793,1.342456,0.985167
1461,2810,8051,62,3979,0.015343,0.258724,0.978412,0.258724,0.021588,0.409233,0.192726,1.342445,0.9856
1462,2809,8052,62,3979,0.015343,0.258632,0.978405,0.258632,0.021595,0.409117,0.192659,1.342435,0.985667
1463,2808,8053,62,3979,0.015343,0.25854,0.978397,0.25854,0.021603,0.409002,0.192592,1.342425,0.986
1464,2631,8230,55,3986,0.01361,0.242243,0.979523,0.242243,0.020477,0.388425,0.180244,1.34397,0.986286
1465,2630,8231,55,3986,0.01361,0.242151,0.979516,0.242151,0.020484,0.388307,0.180177,1.34396,0.986333
1466,2629,8232,55,3986,0.01361,0.242059,0.979508,0.242059,0.020492,0.388188,0.18011,1.343949,0.986667
1467,2629,8232,54,3987,0.013363,0.242059,0.979873,0.242059,0.020127,0.388216,0.180043,1.34445,0.987
1468,2626,8235,54,3987,0.013363,0.241783,0.979851,0.241783,0.020149,0.387859,0.179842,1.344419,0.987333
1469,2623,8238,54,3987,0.013363,0.241506,0.979828,0.241506,0.020172,0.387502,0.17964,1.344388,0.9875
1470,2622,8239,54,3987,0.013363,0.241414,0.979821,0.241414,0.020179,0.387383,0.179573,1.344378,0.988
1471,2433,8428,46,3995,0.011383,0.224013,0.981444,0.224013,0.018556,0.364768,0.166354,1.346605,0.988429
1472,2432,8429,46,3995,0.011383,0.22392,0.981437,0.22392,0.018563,0.364645,0.166286,1.346595,0.988667
1473,2430,8431,46,3995,0.011383,0.223736,0.981422,0.223736,0.018578,0.3644,0.166152,1.346574,0.9888
1474,2429,8432,46,3995,0.011383,0.223644,0.981414,0.223644,0.018586,0.364277,0.166085,1.346564,0.989
1475,2426,8435,46,3995,0.011383,0.223368,0.981392,0.223368,0.018608,0.363909,0.165884,1.346533,0.9892
1476,2425,8436,46,3995,0.011383,0.223276,0.981384,0.223276,0.018616,0.363786,0.165817,1.346523,0.989267
1477,2424,8437,46,3995,0.011383,0.223184,0.981377,0.223184,0.018623,0.363664,0.16575,1.346513,0.99
1478,2208,8653,38,4003,0.009404,0.203296,0.983081,0.203296,0.016919,0.336919,0.150718,1.348851,0.9905
1479,2206,8655,38,4003,0.009404,0.203112,0.983066,0.203112,0.016934,0.336665,0.150584,1.348831,0.990567
1480,2205,8656,38,4003,0.009404,0.20302,0.983058,0.20302,0.016942,0.336538,0.150517,1.34882,0.9908
1481,2204,8657,38,4003,0.009404,0.202928,0.983051,0.202928,0.016949,0.336412,0.15045,1.34881,0.991
1482,2203,8658,38,4003,0.009404,0.202836,0.983043,0.202836,0.016957,0.336285,0.150382,1.348799,0.991333
1483,2199,8662,38,4003,0.009404,0.202468,0.983013,0.202468,0.016987,0.335776,0.150114,1.348758,0.9915
1484,2198,8663,38,4003,0.009404,0.202375,0.983005,0.202375,0.016995,0.335649,0.150047,1.348747,0.992
1485,1963,8898,33,4008,0.008166,0.180738,0.983467,0.180738,0.016533,0.305359,0.133942,1.349381,0.993
1486,1961,8900,33,4008,0.008166,0.180554,0.98345,0.180554,0.01655,0.305095,0.133808,1.349358,0.993167
1487,1960,8901,33,4008,0.008166,0.180462,0.983442,0.180462,0.016558,0.304963,0.13374,1.349347,0.993333
1488,1959,8902,33,4008,0.008166,0.18037,0.983434,0.18037,0.016566,0.304832,0.133673,1.349335,0.9934
1489,1958,8903,33,4008,0.008166,0.180278,0.983425,0.180278,0.016575,0.3047,0.133606,1.349324,0.9936
1490,1957,8904,33,4008,0.008166,0.180186,0.983417,0.180186,0.016583,0.304568,0.133539,1.349312,0.994
1491,1677,9184,28,4013,0.006929,0.154406,0.983578,0.154406,0.016422,0.266911,0.114414,1.349533,0.9944
1492,1676,9185,28,4013,0.006929,0.154314,0.983568,0.154314,0.016432,0.266773,0.114347,1.34952,0.9945
1493,1675,9186,28,4013,0.006929,0.154222,0.983558,0.154222,0.016442,0.266635,0.11428,1.349506,0.994733
1494,1674,9187,28,4013,0.006929,0.154129,0.983549,0.154129,0.016451,0.266497,0.114213,1.349493,0.995
1495,1673,9188,28,4013,0.006929,0.154037,0.983539,0.154037,0.016461,0.266359,0.114146,1.34948,0.995167
1496,1672,9189,28,4013,0.006929,0.153945,0.983529,0.153945,0.016471,0.266221,0.114079,1.349466,0.9952
1497,1671,9190,28,4013,0.006929,0.153853,0.98352,0.153853,0.01648,0.266083,0.114012,1.349453,0.995333
1498,1668,9193,28,4013,0.006929,0.153577,0.983491,0.153577,0.016509,0.265669,0.11381,1.349413,0.996
1499,1302,9559,19,4022,0.004702,0.119878,0.985617,0.119878,0.014383,0.213758,0.088646,1.352331,0.9961
1500,1301,9560,19,4022,0.004702,0.119786,0.985606,0.119786,0.014394,0.213611,0.088579,1.352316,0.996333
1501,1299,9562,19,4022,0.004702,0.119602,0.985584,0.119602,0.014416,0.213318,0.088445,1.352286,0.9965
1502,1298,9563,19,4022,0.004702,0.11951,0.985573,0.11951,0.014427,0.213171,0.088377,1.352271,0.997
1503,1295,9566,19,4022,0.004702,0.119234,0.98554,0.119234,0.01446,0.212731,0.088176,1.352226,0.997333
1504,1294,9567,19,4022,0.004702,0.119142,0.985529,0.119142,0.014471,0.212584,0.088109,1.35221,0.9976
1505,1293,9568,19,4022,0.004702,0.11905,0.985518,0.11905,0.014482,0.212437,0.088042,1.352195,0.998
1506,782,10079,12,4029,0.00297,0.072001,0.984887,0.072001,0.015113,0.134191,0.053281,1.351329,0.999333
1507,780,10081,12,4029,0.00297,0.071817,0.984848,0.071817,0.015152,0.133871,0.053147,1.351276,0.9996
1508,779,10082,12,4029,0.00297,0.071725,0.984829,0.071725,0.015171,0.133711,0.05308,1.35125,1
1509,0,10861,0,4041,0,0,?,0,?,?,0,?,1.00001
