@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
927,2790,1251,1080,9781,0.099438,0.690423,0.72093,0.690423,0.27907,0.705347,0.259697,2.658575,0.43
928,2780,1261,1074,9787,0.098886,0.687949,0.721328,0.687949,0.278672,0.704243,0.258623,2.660044,0.432
929,2778,1263,1065,9796,0.098057,0.687454,0.722873,0.687454,0.277127,0.704718,0.257885,2.665739,0.432026
930,2778,1263,1064,9797,0.097965,0.687454,0.723061,0.687454,0.276939,0.704808,0.257818,2.666432,0.434
931,2771,1270,1057,9804,0.097321,0.685721,0.723877,0.685721,0.276123,0.704283,0.256878,2.669441,0.434667
932,2770,1271,1057,9804,0.097321,0.685474,0.723805,0.685474,0.276195,0.704118,0.256811,2.669175,0.436
933,2763,1278,1054,9807,0.097044,0.683742,0.723867,0.683742,0.276133,0.703232,0.25614,2.669405,0.437333
934,2762,1279,1054,9807,0.097044,0.683494,0.723795,0.683494,0.276205,0.703067,0.256073,2.669138,0.438
935,2760,1281,1049,9812,0.096584,0.682999,0.7246,0.682999,0.2754,0.703185,0.255603,2.672107,0.439667
936,2760,1281,1048,9813,0.096492,0.682999,0.72479,0.682999,0.27521,0.703274,0.255536,2.672809,0.44
937,2753,1288,1041,9820,0.095848,0.681267,0.725619,0.681267,0.274381,0.702744,0.254597,2.675867,0.440333
938,2753,1288,1040,9821,0.095755,0.681267,0.725811,0.681267,0.274189,0.702834,0.25453,2.676573,0.441
939,2753,1288,1039,9822,0.095663,0.681267,0.726002,0.681267,0.273998,0.702924,0.254462,2.677279,0.442
940,2749,1292,1034,9827,0.095203,0.680277,0.726672,0.680277,0.273328,0.70271,0.253859,2.679749,0.443
941,2749,1292,1033,9828,0.095111,0.680277,0.726864,0.680277,0.273136,0.702799,0.253791,2.680457,0.444
942,2746,1295,1022,9839,0.094098,0.679535,0.728769,0.679535,0.271231,0.703291,0.252852,2.687481,0.444167
943,2746,1295,1021,9840,0.094006,0.679535,0.728962,0.679535,0.271038,0.703381,0.252785,2.688194,0.4457
944,2746,1295,1020,9841,0.093914,0.679535,0.729156,0.679535,0.270844,0.703471,0.252718,2.688908,0.446
945,2741,1300,1008,9853,0.092809,0.678297,0.731128,0.678297,0.268872,0.703723,0.251577,2.696183,0.446667
946,2740,1301,1008,9853,0.092809,0.67805,0.731057,0.67805,0.268943,0.703556,0.25151,2.695918,0.4476
947,2740,1301,1007,9854,0.092717,0.67805,0.731252,0.67805,0.268748,0.703647,0.251443,2.696638,0.447733
948,2740,1301,1006,9855,0.092625,0.67805,0.731447,0.67805,0.268553,0.703737,0.251376,2.697357,0.448
949,2737,1304,1000,9861,0.092073,0.677308,0.732406,0.677308,0.267594,0.70378,0.250772,2.700893,0.4488
950,2737,1304,999,9862,0.09198,0.677308,0.732602,0.677308,0.267398,0.70387,0.250705,2.701616,0.45
951,2733,1308,991,9870,0.091244,0.676318,0.733888,0.676318,0.266112,0.703928,0.249899,2.706361,0.451733
952,2733,1308,990,9871,0.091152,0.676318,0.734085,0.676318,0.265915,0.704019,0.249832,2.707088,0.4518
953,2733,1308,989,9872,0.09106,0.676318,0.734283,0.676318,0.265717,0.704109,0.249765,2.707815,0.452
954,2726,1315,985,9876,0.090691,0.674585,0.734573,0.674585,0.265427,0.703302,0.249027,2.708885,0.4525
955,2725,1316,985,9876,0.090691,0.674338,0.734501,0.674338,0.265499,0.703135,0.24896,2.708621,0.454
956,2713,1328,980,9881,0.090231,0.671368,0.734633,0.671368,0.265367,0.701577,0.247819,2.709107,0.455
957,2712,1329,978,9883,0.090047,0.671121,0.734959,0.671121,0.265041,0.701591,0.247618,2.71031,0.456
958,2702,1339,970,9891,0.08931,0.668646,0.735839,0.668646,0.264161,0.700635,0.24641,2.713553,0.457
959,2702,1339,969,9892,0.089218,0.668646,0.736039,0.668646,0.263961,0.700726,0.246343,2.714293,0.458
960,2698,1343,960,9901,0.08839,0.667657,0.737562,0.667657,0.262438,0.70087,0.24547,2.719906,0.46
961,2693,1348,951,9910,0.087561,0.666419,0.739023,0.666419,0.260977,0.700846,0.244531,2.725296,0.460333
962,2692,1349,951,9910,0.087561,0.666172,0.738951,0.666172,0.261049,0.700677,0.244464,2.725032,0.4612
963,2692,1349,950,9911,0.087469,0.666172,0.739154,0.666172,0.260846,0.700768,0.244397,2.72578,0.462
964,2682,1359,941,9920,0.08664,0.663697,0.74027,0.663697,0.25973,0.699896,0.243122,2.729896,0.462052
965,2682,1359,940,9921,0.086548,0.663697,0.740475,0.663697,0.259525,0.699987,0.243055,2.73065,0.462167
966,2682,1359,939,9922,0.086456,0.663697,0.740679,0.663697,0.259321,0.700078,0.242988,2.731404,0.464
967,2676,1365,936,9925,0.08618,0.662212,0.740864,0.662212,0.259136,0.699334,0.242384,2.732084,0.464467
968,2675,1366,936,9925,0.08618,0.661965,0.740792,0.661965,0.259208,0.699164,0.242316,2.73182,0.466
969,2670,1371,931,9930,0.08572,0.660728,0.741461,0.660728,0.258539,0.69877,0.241645,2.734285,0.467231
970,2669,1372,931,9930,0.08572,0.66048,0.741389,0.66048,0.258611,0.6986,0.241578,2.734021,0.467333
971,2667,1374,931,9930,0.08572,0.659985,0.741245,0.659985,0.258755,0.698259,0.241444,2.73349,0.468
972,2660,1381,924,9937,0.085075,0.658253,0.742188,0.658253,0.257813,0.697705,0.240505,2.736966,0.468333
973,2660,1381,923,9938,0.084983,0.658253,0.742395,0.658253,0.257605,0.697796,0.240438,2.73773,0.469
974,2659,1382,923,9938,0.084983,0.658005,0.742323,0.658005,0.257677,0.697626,0.24037,2.737464,0.47
975,2646,1395,917,9944,0.084431,0.654788,0.742633,0.654788,0.257367,0.69595,0.239095,2.738607,0.470814
976,2646,1395,916,9945,0.084338,0.654788,0.742841,0.654788,0.257159,0.696041,0.239028,2.739376,0.472
977,2641,1400,904,9957,0.083234,0.653551,0.744993,0.653551,0.255007,0.696283,0.237888,2.747311,0.472967
978,2640,1401,904,9957,0.083234,0.653304,0.744921,0.653304,0.255079,0.696111,0.23782,2.747046,0.473467
979,2639,1402,904,9957,0.083234,0.653056,0.744849,0.653056,0.255151,0.695939,0.237753,2.74678,0.473633
980,2639,1402,903,9958,0.083142,0.653056,0.745059,0.653056,0.254941,0.696031,0.237686,2.747556,0.473914
981,2639,1402,902,9959,0.083049,0.653056,0.74527,0.653056,0.25473,0.696122,0.237619,2.748332,0.474
982,2633,1408,898,9963,0.082681,0.651571,0.745681,0.651571,0.254319,0.695457,0.236948,2.749849,0.475
983,2633,1408,897,9964,0.082589,0.651571,0.745892,0.651571,0.254108,0.695549,0.236881,2.750628,0.476
984,2627,1414,889,9972,0.081852,0.650087,0.747156,0.650087,0.252844,0.695249,0.235941,2.755287,0.476245
985,2627,1414,888,9973,0.08176,0.650087,0.747368,0.650087,0.252632,0.695341,0.235874,2.756071,0.477
986,2627,1414,887,9974,0.081668,0.650087,0.747581,0.650087,0.252419,0.695433,0.235807,2.756856,0.478
987,2624,1417,884,9977,0.081392,0.649344,0.748005,0.649344,0.251995,0.695191,0.235405,2.758417,0.478862
988,2624,1417,883,9978,0.0813,0.649344,0.748218,0.649344,0.251782,0.695284,0.235338,2.759204,0.479
989,2623,1418,882,9979,0.081208,0.649097,0.748359,0.649097,0.251641,0.695203,0.235203,2.759726,0.48
990,2619,1422,876,9985,0.080656,0.648107,0.749356,0.648107,0.250644,0.695064,0.234532,2.763402,0.481167
991,2618,1423,876,9985,0.080656,0.647859,0.749284,0.647859,0.250716,0.694891,0.234465,2.763137,0.482
992,2613,1428,871,9990,0.080195,0.646622,0.75,0.646622,0.25,0.694485,0.233794,2.765776,0.483
993,2613,1428,870,9991,0.080103,0.646622,0.750215,0.646622,0.249785,0.694577,0.233727,2.76657,0.48381
994,2613,1428,869,9992,0.080011,0.646622,0.750431,0.646622,0.249569,0.69467,0.23366,2.767364,0.484
995,2608,1433,860,10001,0.079182,0.645385,0.752018,0.645385,0.247982,0.694633,0.23272,2.773219,0.4845
996,2608,1433,859,10002,0.07909,0.645385,0.752235,0.645385,0.247765,0.694726,0.232653,2.774019,0.484667
997,2608,1433,858,10003,0.078998,0.645385,0.752452,0.645385,0.247548,0.694818,0.232586,2.774819,0.486
998,2605,1436,849,10012,0.07817,0.644642,0.754198,0.644642,0.245802,0.69513,0.231781,2.781257,0.487
999,2605,1436,848,10013,0.078078,0.644642,0.754416,0.644642,0.245584,0.695223,0.231714,2.782062,0.488
1000,2597,1444,840,10021,0.077341,0.642663,0.755601,0.642663,0.244399,0.694571,0.23064,2.78643,0.488352
1001,2597,1444,839,10022,0.077249,0.642663,0.755821,0.642663,0.244179,0.694664,0.230573,2.787241,0.49
1002,2591,1450,827,10034,0.076144,0.641178,0.758046,0.641178,0.241954,0.694731,0.229365,2.795446,0.491
1003,2590,1451,827,10034,0.076144,0.64093,0.757975,0.64093,0.242025,0.694556,0.229298,2.795185,0.492
1004,2583,1458,817,10044,0.075223,0.639198,0.759706,0.639198,0.240294,0.694262,0.228157,2.801568,0.493971
1005,2582,1459,817,10044,0.075223,0.638951,0.759635,0.638951,0.240365,0.694086,0.22809,2.801307,0.494
1006,2578,1463,811,10050,0.074671,0.637961,0.760696,0.637961,0.239304,0.693943,0.227419,2.805221,0.496
1007,2570,1471,808,10053,0.074395,0.635981,0.760805,0.635981,0.239195,0.692816,0.226681,2.805622,0.498
1008,2567,1474,803,10058,0.073934,0.635239,0.761721,0.635239,0.238279,0.692754,0.226144,2.809,0.498333
1009,2567,1474,802,10059,0.073842,0.635239,0.761947,0.635239,0.238053,0.692848,0.226077,2.809833,0.499
1010,2566,1475,802,10059,0.073842,0.634991,0.761876,0.634991,0.238124,0.692671,0.22601,2.809573,0.5
1011,2563,1478,798,10063,0.073474,0.634249,0.762571,0.634249,0.237429,0.692516,0.22554,2.812133,0.501612
1012,2563,1478,797,10064,0.073382,0.634249,0.762798,0.634249,0.237202,0.692609,0.225473,2.81297,0.502
1013,2560,1481,792,10069,0.072921,0.633507,0.763723,0.633507,0.236277,0.692547,0.224936,2.816383,0.503667
1014,2559,1482,792,10069,0.072921,0.633259,0.763653,0.633259,0.236347,0.69237,0.224869,2.816123,0.504
1015,2550,1491,788,10073,0.072553,0.631032,0.76393,0.631032,0.23607,0.691151,0.223997,2.817147,0.506
1016,2541,1500,784,10077,0.072185,0.628805,0.764211,0.628805,0.235789,0.689927,0.223124,2.81818,0.5064
1017,2540,1501,784,10077,0.072185,0.628557,0.76414,0.628557,0.23586,0.689749,0.223057,2.817918,0.508
1018,2536,1505,781,10080,0.071909,0.627567,0.764546,0.627567,0.235454,0.689318,0.222588,2.819418,0.5085
1019,2535,1506,781,10080,0.071909,0.62732,0.764475,0.62732,0.235525,0.68914,0.22252,2.819156,0.509
1020,2535,1506,780,10081,0.071817,0.62732,0.764706,0.62732,0.235294,0.689233,0.222453,2.820007,0.51
1021,2530,1511,778,10083,0.071632,0.626083,0.764813,0.626083,0.235187,0.688529,0.221984,2.8204,0.5112
1022,2529,1512,778,10083,0.071632,0.625835,0.764741,0.625835,0.235259,0.688351,0.221917,2.820138,0.512
1023,2523,1518,772,10089,0.07108,0.62435,0.765706,0.62435,0.234294,0.687841,0.221111,2.823693,0.5126
1024,2522,1519,772,10089,0.07108,0.624103,0.765634,0.624103,0.234366,0.687662,0.221044,2.823431,0.513167
1025,2521,1520,772,10089,0.07108,0.623855,0.765563,0.623855,0.234437,0.687483,0.220977,2.823169,0.5132
1026,2520,1521,772,10089,0.07108,0.623608,0.765492,0.623608,0.234508,0.687304,0.22091,2.822906,0.513333
1027,2519,1522,772,10089,0.07108,0.623361,0.765421,0.623361,0.234579,0.687125,0.220843,2.822643,0.514
1028,2516,1525,768,10093,0.070712,0.622618,0.766139,0.622618,0.233861,0.686962,0.220373,2.825291,0.516
1029,2510,1531,761,10100,0.070067,0.621133,0.767349,0.621133,0.232651,0.686543,0.219501,2.829755,0.518
1030,2506,1535,758,10103,0.069791,0.620144,0.76777,0.620144,0.23223,0.686105,0.219031,2.831305,0.518667
1031,2505,1536,758,10103,0.069791,0.619896,0.767698,0.619896,0.232302,0.685926,0.218964,2.831042,0.519
1032,2505,1536,757,10104,0.069699,0.619896,0.767934,0.619896,0.232066,0.686019,0.218897,2.83191,0.52
1033,2502,1539,752,10109,0.069239,0.619154,0.7689,0.619154,0.2311,0.685949,0.21836,2.835473,0.522
1034,2495,1546,743,10118,0.06841,0.617421,0.770537,0.617421,0.229463,0.685534,0.217286,2.841511,0.523
1035,2494,1547,743,10118,0.06841,0.617174,0.770466,0.617174,0.229534,0.685353,0.217219,2.84125,0.523667
1036,2494,1547,742,10119,0.068318,0.617174,0.770705,0.617174,0.229295,0.685447,0.217152,2.842128,0.524
1037,2486,1555,734,10127,0.067581,0.615194,0.77205,0.615194,0.22795,0.684754,0.216078,2.847088,0.525
1038,2486,1555,732,10129,0.067397,0.615194,0.77253,0.615194,0.22747,0.684943,0.215944,2.848858,0.526
1039,2479,1562,730,10131,0.067213,0.613462,0.772515,0.613462,0.227485,0.683862,0.21534,2.848804,0.526467
1040,2478,1563,730,10131,0.067213,0.613215,0.772444,0.613215,0.227556,0.683681,0.215273,2.848542,0.527
1041,2477,1564,730,10131,0.067213,0.612967,0.772373,0.612967,0.227627,0.683499,0.215206,2.84828,0.528
1042,2474,1567,725,10136,0.066753,0.612225,0.773367,0.612225,0.226633,0.683425,0.214669,2.851945,0.5285
1043,2473,1568,725,10136,0.066753,0.611977,0.773296,0.611977,0.226704,0.683244,0.214602,2.851684,0.53
1044,2467,1574,720,10141,0.066292,0.610492,0.774082,0.610492,0.225918,0.682623,0.213864,2.854584,0.530667
1045,2467,1574,719,10142,0.0662,0.610492,0.774325,0.610492,0.225675,0.682718,0.213797,2.85548,0.531
1046,2465,1576,719,10142,0.0662,0.609998,0.774183,0.609998,0.225817,0.682353,0.213663,2.854957,0.531667
1047,2465,1576,718,10143,0.066108,0.609998,0.774427,0.609998,0.225573,0.682447,0.213595,2.855854,0.532
1048,2460,1581,714,10147,0.06574,0.60876,0.775047,0.60876,0.224953,0.681913,0.212992,2.858143,0.532667
1049,2459,1582,714,10147,0.06574,0.608513,0.774976,0.608513,0.225024,0.68173,0.212924,2.857881,0.533
1050,2458,1583,714,10147,0.06574,0.608265,0.774905,0.608265,0.225095,0.681547,0.212857,2.85762,0.533667
1051,2458,1583,713,10148,0.065648,0.608265,0.77515,0.608265,0.22485,0.681642,0.21279,2.858521,0.534
1052,2449,1592,707,10154,0.065095,0.606038,0.775982,0.606038,0.224018,0.680561,0.211784,2.861591,0.534367
1053,2448,1593,707,10154,0.065095,0.605791,0.775911,0.605791,0.224089,0.680378,0.211717,2.861329,0.536
1054,2437,1604,703,10158,0.064727,0.603069,0.776115,0.603069,0.223885,0.678736,0.21071,2.862079,0.536667
1055,2436,1605,703,10158,0.064727,0.602821,0.776043,0.602821,0.223957,0.678552,0.210643,2.861816,0.538
1056,2427,1614,701,10160,0.064543,0.600594,0.775895,0.600594,0.224105,0.677082,0.209905,2.861269,0.539333
1057,2426,1615,701,10160,0.064543,0.600346,0.775823,0.600346,0.224177,0.676897,0.209838,2.861005,0.54
1058,2419,1622,692,10169,0.063714,0.598614,0.777563,0.598614,0.222437,0.676454,0.208764,2.867422,0.541
1059,2419,1622,691,10170,0.063622,0.598614,0.777814,0.598614,0.222186,0.676549,0.208697,2.868344,0.542
1060,2412,1629,682,10179,0.062793,0.596882,0.779573,0.596882,0.220427,0.676104,0.207623,2.874834,0.544
1061,2400,1641,675,10186,0.062149,0.593912,0.780488,0.593912,0.219512,0.674536,0.206348,2.878206,0.544124
1062,2399,1642,675,10186,0.062149,0.593665,0.780416,0.593665,0.219584,0.67435,0.206281,2.877942,0.545333
1063,2398,1643,675,10186,0.062149,0.593417,0.780345,0.593417,0.219655,0.674164,0.206214,2.877679,0.546
1064,2392,1649,673,10188,0.061965,0.591933,0.780424,0.591933,0.219576,0.673234,0.205677,2.877971,0.548
1065,2389,1652,667,10194,0.061412,0.59119,0.781741,0.59119,0.218259,0.673242,0.205073,2.882827,0.548667
1066,2388,1653,667,10194,0.061412,0.590943,0.781669,0.590943,0.218331,0.673055,0.205006,2.882563,0.55
1067,2379,1662,661,10200,0.06086,0.588716,0.782566,0.588716,0.217434,0.671939,0.203999,2.885869,0.551667
1068,2379,1662,660,10201,0.060768,0.588716,0.782823,0.588716,0.217177,0.672034,0.203932,2.886818,0.552
1069,2372,1669,660,10201,0.060768,0.586983,0.782322,0.586983,0.217678,0.67072,0.203463,2.884969,0.5525
1070,2371,1670,660,10201,0.060768,0.586736,0.78225,0.586736,0.21775,0.670532,0.203396,2.884704,0.554
1071,2364,1677,656,10205,0.0604,0.585004,0.782781,0.585004,0.217219,0.669594,0.202657,2.886664,0.555
1072,2363,1678,656,10205,0.0604,0.584756,0.78271,0.584756,0.21729,0.669405,0.20259,2.886399,0.556
1073,2355,1686,654,10207,0.060215,0.582777,0.782652,0.582777,0.217348,0.668085,0.201919,2.886187,0.556667
1074,2355,1686,653,10208,0.060123,0.582777,0.782912,0.582777,0.217088,0.66818,0.201852,2.887146,0.558
1075,2349,1692,648,10213,0.059663,0.581292,0.783784,0.581292,0.216216,0.667519,0.201114,2.89036,0.559
1076,2349,1692,647,10214,0.059571,0.581292,0.784045,0.581292,0.215955,0.667614,0.201047,2.891325,0.56
1077,2343,1698,642,10219,0.059111,0.579807,0.784925,0.579807,0.215075,0.666951,0.200309,2.894567,0.562
1078,2338,1703,638,10223,0.058742,0.57857,0.785618,0.57857,0.214382,0.666382,0.199705,2.897125,0.563
1079,2338,1703,637,10224,0.05865,0.57857,0.785882,0.57857,0.214118,0.666477,0.199638,2.898099,0.563333
1080,2337,1704,637,10224,0.05865,0.578322,0.78581,0.578322,0.21419,0.666287,0.199571,2.897834,0.564
1081,2326,1715,633,10228,0.058282,0.5756,0.786076,0.5756,0.213924,0.664571,0.198564,2.898815,0.565
1082,2325,1716,633,10228,0.058282,0.575353,0.786004,0.575353,0.213996,0.664381,0.198497,2.898548,0.566
1083,2320,1721,627,10234,0.057729,0.574115,0.787241,0.574115,0.212759,0.663995,0.197759,2.90311,0.568
1084,2314,1727,623,10238,0.057361,0.572631,0.787879,0.572631,0.212121,0.663227,0.197088,2.905461,0.57
1085,2308,1733,618,10243,0.056901,0.571146,0.78879,0.571146,0.21121,0.662552,0.196349,2.908822,0.570667
1086,2307,1734,618,10243,0.056901,0.570898,0.788718,0.570898,0.211282,0.66236,0.196282,2.908556,0.572
1087,2304,1737,615,10246,0.056625,0.570156,0.789311,0.570156,0.210689,0.662069,0.19588,2.910745,0.573
1088,2304,1737,614,10247,0.056533,0.570156,0.789582,0.570156,0.210418,0.662164,0.195813,2.911742,0.5735
1089,2303,1738,614,10247,0.056533,0.569908,0.78951,0.569908,0.21049,0.661972,0.195746,2.911476,0.574
1090,2296,1745,608,10253,0.05598,0.568176,0.790634,0.568176,0.209366,0.661195,0.194873,2.91562,0.575
1091,2295,1746,608,10253,0.05598,0.567929,0.790561,0.567929,0.209439,0.661002,0.194806,2.915354,0.576
1092,2290,1751,605,10256,0.055704,0.566691,0.791019,0.566691,0.208981,0.660323,0.194269,2.917042,0.5776
1093,2290,1751,604,10257,0.055612,0.566691,0.791292,0.566691,0.208708,0.660418,0.194202,2.91805,0.578
1094,2284,1757,599,10262,0.055151,0.565207,0.79223,0.565207,0.20777,0.659734,0.193464,2.921509,0.578367
1095,2283,1758,599,10262,0.055151,0.564959,0.792158,0.564959,0.207842,0.659541,0.193397,2.921243,0.58
1096,2272,1769,595,10266,0.054783,0.562237,0.792466,0.562237,0.207534,0.657788,0.19239,2.922378,0.581333
1097,2271,1770,595,10266,0.054783,0.56199,0.792394,0.56199,0.207606,0.657594,0.192323,2.922111,0.582
1098,2267,1774,594,10267,0.054691,0.561,0.79238,0.561,0.20762,0.656911,0.191988,2.922062,0.582867
1099,2266,1775,594,10267,0.054691,0.560752,0.792308,0.560752,0.207692,0.656716,0.191921,2.921794,0.583333
1100,2265,1776,594,10267,0.054691,0.560505,0.792235,0.560505,0.207765,0.656522,0.191853,2.921526,0.584
1101,2260,1781,591,10270,0.054415,0.559268,0.792704,0.559268,0.207296,0.655833,0.191317,2.923257,0.584667
1102,2259,1782,591,10270,0.054415,0.55902,0.792632,0.55902,0.207368,0.655638,0.191249,2.922988,0.586
1103,2250,1791,586,10275,0.053955,0.556793,0.793371,0.556793,0.206629,0.654355,0.19031,2.925715,0.588
1104,2241,1800,580,10281,0.053402,0.554566,0.794399,0.554566,0.205601,0.653162,0.189303,2.929507,0.59
1105,2235,1806,577,10284,0.053126,0.553081,0.794808,0.553081,0.205192,0.652269,0.1887,2.931014,0.591
1106,2234,1807,577,10284,0.053126,0.552833,0.794735,0.552833,0.205265,0.652072,0.188632,2.930745,0.592
1107,2230,1811,570,10291,0.052481,0.551844,0.796429,0.551844,0.203571,0.651951,0.187894,2.93699,0.593
1108,2230,1811,569,10292,0.052389,0.551844,0.796713,0.551844,0.203287,0.652047,0.187827,2.93804,0.5938
1109,2230,1811,568,10293,0.052297,0.551844,0.796998,0.551844,0.203002,0.652142,0.18776,2.93909,0.593867
1110,2230,1811,567,10294,0.052205,0.551844,0.797283,0.551844,0.202717,0.652237,0.187693,2.940141,0.594
1111,2226,1815,564,10297,0.051929,0.550854,0.797849,0.550854,0.202151,0.651735,0.187223,2.94223,0.5945
1112,2225,1816,564,10297,0.051929,0.550606,0.797777,0.550606,0.202223,0.651537,0.187156,2.941963,0.596
1113,2214,1827,559,10302,0.051469,0.547884,0.798413,0.547884,0.201587,0.649839,0.186082,2.944309,0.598
1114,2208,1833,554,10307,0.051008,0.546399,0.799421,0.546399,0.200579,0.649125,0.185344,2.948025,0.599
1115,2206,1835,554,10307,0.051008,0.545904,0.799275,0.545904,0.200725,0.648728,0.18521,2.947489,0.6
1116,2196,1845,550,10311,0.05064,0.54343,0.799709,0.54343,0.200291,0.647119,0.184271,2.949087,0.601
1117,2196,1845,549,10312,0.050548,0.54343,0.8,0.54343,0.2,0.647215,0.184203,2.950161,0.602
1118,2187,1854,542,10319,0.049903,0.541203,0.801392,0.541203,0.198608,0.646086,0.18313,2.955296,0.603333
1119,2186,1855,542,10319,0.049903,0.540955,0.80132,0.540955,0.19868,0.645886,0.183063,2.955027,0.604
1120,2180,1861,537,10324,0.049443,0.53947,0.802356,0.53947,0.197644,0.645161,0.182325,2.958847,0.605
1121,2180,1861,536,10325,0.049351,0.53947,0.802651,0.53947,0.197349,0.645257,0.182257,2.959937,0.606
1122,2169,1872,531,10330,0.048891,0.536748,0.803333,0.536748,0.196667,0.643525,0.181184,2.962453,0.6065
1123,2168,1873,531,10330,0.048891,0.536501,0.80326,0.536501,0.19674,0.643323,0.181117,2.962184,0.607333
1124,2167,1874,531,10330,0.048891,0.536253,0.803188,0.536253,0.196812,0.643122,0.18105,2.961916,0.6078
1125,2166,1875,531,10330,0.048891,0.536006,0.803115,0.536006,0.196885,0.642921,0.180982,2.961646,0.608
1126,2159,1882,526,10335,0.04843,0.534274,0.804097,0.534274,0.195903,0.641986,0.180177,2.965269,0.61
1127,2150,1891,524,10337,0.048246,0.532047,0.804039,0.532047,0.195961,0.640357,0.179439,2.965055,0.610667
1128,2150,1891,523,10338,0.048154,0.532047,0.80434,0.532047,0.19566,0.640453,0.179372,2.966164,0.611
1129,2149,1892,523,10338,0.048154,0.531799,0.804266,0.531799,0.195734,0.64025,0.179305,2.965894,0.611067
1130,2148,1893,523,10338,0.048154,0.531552,0.804193,0.531552,0.195807,0.640048,0.179238,2.965624,0.611333
1131,2147,1894,523,10338,0.048154,0.531304,0.80412,0.531304,0.19588,0.639845,0.179171,2.965354,0.612
1132,2144,1897,521,10340,0.04797,0.530562,0.804503,0.530562,0.195497,0.639427,0.178835,2.966766,0.612267
1133,2143,1898,521,10340,0.04797,0.530314,0.804429,0.530314,0.195571,0.639224,0.178768,2.966495,0.612667
1134,2142,1899,521,10340,0.04797,0.530067,0.804356,0.530067,0.195644,0.639021,0.178701,2.966224,0.614
1135,2134,1907,514,10347,0.047325,0.528087,0.805891,0.528087,0.194109,0.638062,0.177694,2.971886,0.614833
1136,2134,1907,513,10348,0.047233,0.528087,0.806196,0.528087,0.193804,0.638158,0.177627,2.973009,0.616
1137,2125,1916,507,10354,0.046681,0.52586,0.807371,0.52586,0.192629,0.636895,0.176621,2.977342,0.616333
1138,2125,1916,506,10355,0.046589,0.52586,0.807678,0.52586,0.192322,0.63699,0.176553,2.978474,0.618
1139,2116,1925,498,10363,0.045852,0.523633,0.809487,0.523633,0.190513,0.635913,0.175413,2.985147,0.62
1140,2114,1927,493,10368,0.045392,0.523138,0.810894,0.523138,0.189106,0.635981,0.174943,2.990334,0.622
1141,2099,1942,486,10375,0.044747,0.519426,0.811992,0.519426,0.188008,0.633565,0.173467,2.994385,0.622233
1142,2098,1943,486,10375,0.044747,0.519178,0.81192,0.519178,0.18808,0.633358,0.1734,2.994116,0.623
1143,2096,1945,485,10376,0.044655,0.518683,0.812088,0.518683,0.187912,0.633041,0.173198,2.994739,0.624
1144,2088,1953,481,10380,0.044287,0.516704,0.812768,0.516704,0.187232,0.63177,0.172393,2.997244,0.624667
1145,2087,1954,481,10380,0.044287,0.516456,0.812695,0.516456,0.187305,0.631563,0.172326,2.996975,0.626
1146,2082,1959,478,10383,0.044011,0.515219,0.813281,0.515219,0.186719,0.630814,0.171789,2.999138,0.627333
1147,2082,1959,477,10384,0.043919,0.515219,0.813599,0.515219,0.186401,0.630909,0.171722,3.00031,0.627367
1148,2081,1960,477,10384,0.043919,0.514972,0.813526,0.514972,0.186474,0.630702,0.171655,3.000041,0.6275
1149,2080,1961,477,10384,0.043919,0.514724,0.813453,0.514724,0.186547,0.630494,0.171588,2.999772,0.628
1150,2072,1969,472,10389,0.043458,0.512744,0.814465,0.512744,0.185535,0.629309,0.170715,3.003505,0.628633
1151,2071,1970,472,10389,0.043458,0.512497,0.814392,0.512497,0.185608,0.629101,0.170648,3.003236,0.628667
1152,2070,1971,472,10389,0.043458,0.512249,0.814319,0.512249,0.185681,0.628893,0.170581,3.002967,0.63
1153,2065,1976,470,10391,0.043274,0.511012,0.814596,0.511012,0.185404,0.628041,0.170111,3.003985,0.6301
1154,2064,1977,470,10391,0.043274,0.510765,0.814522,0.510765,0.185478,0.627833,0.170044,3.003715,0.630346
1155,2063,1978,470,10391,0.043274,0.510517,0.814449,0.510517,0.185551,0.627624,0.169977,3.003445,0.632
1156,2050,1991,467,10394,0.042998,0.5073,0.814462,0.5073,0.185538,0.625191,0.168904,3.003491,0.632667
1157,2050,1991,466,10395,0.042906,0.5073,0.814785,0.5073,0.185215,0.625286,0.168836,3.004685,0.634
1158,2042,1999,462,10399,0.042538,0.50532,0.815495,0.50532,0.184505,0.623988,0.168031,3.007303,0.634667
1159,2041,2000,462,10399,0.042538,0.505073,0.815421,0.505073,0.184579,0.623778,0.167964,3.007031,0.635195
1160,2041,2000,461,10400,0.042445,0.505073,0.815747,0.505073,0.184253,0.623873,0.167897,3.008233,0.636
1161,2030,2011,460,10401,0.042353,0.502351,0.815261,0.502351,0.184739,0.621651,0.167092,3.006439,0.636333
1162,2029,2012,460,10401,0.042353,0.502103,0.815187,0.502103,0.184813,0.62144,0.167025,3.006165,0.638
1163,2018,2023,457,10404,0.042077,0.499381,0.815354,0.499381,0.184646,0.619398,0.166085,3.00678,0.6395
